name,link,rating,num_reviews,price,cuisine,district,num_bookings
"SAIWALKS, Vietnamese Street Food",https://www.opentable.com/saiwalks-vietnamese-street-food?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/saiwalks-vietnamese-street-food?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(10)</span> <span class=""screen-reader"">Review - SAIWALKS, Vietnamese Street Food</span></a>",(10),$    $,Vietnamese,Marina / Cow Hollow / Presidio,Booked 2 times today
Blue Pea - Thai Bistro,https://www.opentable.com/r/blue-pea-thai-bistro-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.2 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-quarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/blue-pea-thai-bistro-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(35)</span> <span class=""screen-reader"">Review - Blue Pea - Thai Bistro</span></a>",(35),$    $,Thai,Mission,
Ristobar,https://www.opentable.com/r/ristobar-larkspur?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.1 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/ristobar-larkspur?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(12)</span> <span class=""screen-reader"">Review - Ristobar</span></a>",(12),$    $    $,Italian,Marina / Cow Hollow / Presidio,Booked 28 times today
Pacific Catch - Sunset District,https://www.opentable.com/r/pacific-catch-sunset-district-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/pacific-catch-sunset-district-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1539)</span> <span class=""screen-reader"">Review - Pacific Catch - Sunset District</span></a>",(1539),$    $,Seafood,Sunset District,Booked 33 times today
Paprika,https://www.opentable.com/r/paprika-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.9 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/paprika-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(112)</span> <span class=""screen-reader"">Review - Paprika</span></a>",(112),$    $,Hungarian,Mission,
Rosamunde Sausage Grill San Francisco,https://www.opentable.com/r/rosamunde-sausage-grill-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/rosamunde-sausage-grill-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(15)</span> <span class=""screen-reader"">Review - Rosamunde Sausage Grill San Francisco</span></a>",(15),$    $,German,Mission,Booked 8 times today
Hard Rock Cafe - San Francisco,https://www.opentable.com/hard-rock-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/hard-rock-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(456)</span> <span class=""screen-reader"">Review - Hard Rock Cafe - San Francisco</span></a>",(456),$    $,American,Fisherman's Wharf,Booked 23 times today
Thai Chef 2,https://www.opentable.com/r/thai-chef-2-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/thai-chef-2-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(3)</span> <span class=""screen-reader"">Review - Thai Chef 2</span></a>",(3),$    $,Thai,Castro,Booked 2 times today
Komaaj Kitchen,https://www.opentable.com/r/komaaj-kitchen-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.9 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/komaaj-kitchen-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(15)</span> <span class=""screen-reader"">Review - Komaaj Kitchen</span></a>",(15),$    $,Persian,Mission,Booked 18 times today
Lokma,https://www.opentable.com/r/lokma-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/lokma-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(253)</span> <span class=""screen-reader"">Review - Lokma</span></a>",(253),$    $,Turkish,Richmond District,Booked 9 times today
Kitchen Istanbul,https://www.opentable.com/kitchen-istanbul?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.9 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/kitchen-istanbul?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(911)</span> <span class=""screen-reader"">Review - Kitchen Istanbul</span></a>",(911),$    $,Turkish,Richmond District,Booked 6 times today
Piqueos,https://www.opentable.com/piqueos?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&p=2&sd=2021-06-20%2013%3A30,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""//media.otstatic.com/search-result-node/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/piqueos?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=34705eeb-3d38-4ddb-908d-1cbe4a943cef&amp;p=2&amp;sd=2021-06-20%2013%3A30#reviews"" target=""_blank""><span class=""underline-hover"">(1038)</span> <span class=""screen-reader"">Review - Piqueos</span></a>",(1038),$    $,Tapas / Small Plates,Bernal Heights,Booked 15 times today
